PulseNo,TotalArea,TailArea,Classification
25974,736,392,Neutron
25975,736,328,Gamma
25976,736,360,Neutron
25977,736,336,Neutron
25978,736,348,Neutron
25979,736,384,Neutron
25980,736,328,Gamma
25981,736,320,Gamma
25982,736,372,Neutron
25983,736,352,Neutron
25984,736,240,Gamma
25985,736,364,Neutron
25986,736,360,Neutron
25987,736,432,Neutron
25988,736,296,Gamma
25989,736,424,Neutron
25990,736,348,Neutron
25991,736,432,Neutron
25992,736,416,Neutron
25993,736,320,Gamma
25994,736,400,Neutron
25995,736,344,Neutron
25996,736,440,Neutron
25997,736,264,Gamma
25998,736,352,Neutron
25999,736,336,Neutron
26000,736,384,Neutron
26001,736,340,Neutron
26002,736,292,Gamma
26003,736,416,Neutron
26004,736,312,Gamma
26005,736,340,Neutron
26006,736,416,Neutron
26007,736,376,Neutron
26008,736,452,Neutron
26009,736,360,Neutron
26010,736,288,Gamma
26011,736,384,Neutron
26012,736,296,Gamma
26013,736,320,Gamma
26014,736,416,Neutron
26015,736,428,Neutron
26016,736,460,Neutron
26017,736,360,Neutron
26018,736,288,Gamma
26019,736,320,Gamma
26020,736,408,Neutron
26021,736,288,Gamma
26022,736,428,Neutron
26023,736,256,Gamma
26024,736,312,Gamma
26025,736,376,Neutron
26026,736,308,Gamma
26027,736,288,Gamma
26028,736,344,Neutron
26029,736,496,Neutron
26030,736,416,Neutron
26031,2320,980,Gamma
26032,2320,1080,Neutron
26033,2320,1088,Neutron
26034,2320,944,Gamma
26035,2320,1164,Neutron
26036,2320,1144,Neutron
26037,2320,1364,Neutron
26038,2320,1000,Gamma
26039,2320,1116,Neutron
26040,2320,936,Gamma
26041,2320,1104,Neutron
26042,2320,1012,Gamma
26043,2320,1024,Gamma
26044,2320,1004,Gamma
26045,2320,1184,Neutron
26046,2320,1000,Gamma
26047,2320,912,Gamma
26048,2320,952,Gamma
26049,2320,1152,Neutron
26050,2320,1032,Gamma
26051,2320,1136,Neutron
26052,2320,1064,Neutron
26053,2320,1136,Neutron
26054,2320,1244,Neutron
26055,2320,928,Gamma
26056,2320,1192,Neutron
26057,2320,1424,Neutron
26058,2320,1000,Gamma
26059,2320,1152,Neutron
26060,2320,1248,Neutron
26061,2320,904,Gamma
26062,2320,1192,Neutron
26063,2320,1240,Neutron
26064,2320,1112,Neutron
26065,2320,1088,Neutron
26066,2320,1160,Neutron
26067,2320,1008,Gamma
26068,2320,1032,Gamma
26069,2320,1040,Gamma
26070,2320,960,Gamma
26071,2320,1056,Neutron
26072,2320,860,Gamma
26073,2320,1272,Neutron
26074,2320,1032,Gamma
26075,2320,1200,Neutron
26076,2320,1244,Neutron
26077,2320,920,Gamma
26078,2320,976,Gamma
26079,2320,1124,Neutron
26080,2320,1104,Neutron
26081,2320,1200,Neutron
26082,2320,1168,Neutron
26083,2320,952,Gamma
26084,2320,1236,Neutron
26085,2320,1192,Neutron
26086,2320,1200,Neutron
26087,2320,1192,Neutron
26088,2320,1200,Neutron
26089,2320,1024,Gamma
26090,2320,1100,Neutron
26091,2320,1564,Neutron
26092,2320,1216,Neutron
26093,2320,1096,Neutron
26094,2320,1136,Neutron
26095,2320,1168,Neutron
26096,2320,1160,Neutron
26097,7928,3136,Gamma
26098,7928,3504,Gamma
26099,7928,3272,Gamma
26100,7928,4836,Neutron
26101,7928,3392,Gamma
26102,7928,4632,Neutron
26103,7928,4360,Neutron
26104,7928,3684,Neutron
26105,7928,3160,Gamma
26106,7928,3544,Gamma
26107,1680,704,Gamma
26108,1680,736,Gamma
26109,1680,800,Neutron
26110,1680,880,Neutron
26111,1680,680,Gamma
26112,1680,772,Neutron
26113,1680,852,Neutron
26114,1680,736,Gamma
26115,1680,748,Gamma
26116,1680,712,Gamma
26117,1680,784,Neutron
26118,1680,836,Neutron
26119,1680,912,Neutron
26120,1680,908,Neutron
26121,1680,948,Neutron
26122,1680,936,Neutron
26124,1680,864,Neutron
26125,1680,852,Neutron
26126,1680,856,Neutron
26127,1680,844,Neutron
26128,1680,752,Gamma
26129,1680,700,Gamma
26130,1680,840,Neutron
26131,1680,824,Neutron
26132,1680,800,Neutron
26133,1680,840,Neutron
26134,1680,928,Neutron
26135,1680,872,Neutron
26136,1680,784,Neutron
26137,1680,752,Gamma
26138,1680,736,Gamma
26139,1680,632,Gamma
26140,1680,820,Neutron
26141,1680,848,Neutron
26142,1680,736,Gamma
26143,1680,640,Gamma
26144,1680,680,Gamma
26145,1680,1112,Neutron
26146,1680,832,Neutron
26147,1680,712,Gamma
26148,1680,752,Gamma
26149,1680,800,Neutron
26150,1680,688,Gamma
26151,1680,668,Gamma
26152,1680,884,Neutron
26153,1680,960,Neutron
26154,1680,856,Neutron
26155,1680,832,Neutron
26156,1680,844,Neutron
26157,1680,824,Neutron
26158,1680,800,Neutron
26159,1680,816,Neutron
26160,1680,732,Gamma
26161,1680,676,Gamma
26162,1680,760,Neutron
26163,1680,832,Neutron
26164,1680,816,Neutron
26165,1680,1072,Neutron
26166,1680,672,Gamma
26167,1680,692,Gamma
26168,1680,816,Neutron
26169,1680,664,Gamma
26170,1680,864,Neutron
26171,1680,760,Neutron
26172,1680,1124,Neutron
26173,1680,864,Neutron
26174,1680,944,Neutron
26175,1680,808,Neutron
26176,1680,824,Neutron
26177,1680,916,Neutron
26178,1680,1008,Neutron
26179,1680,680,Gamma
26180,1680,800,Neutron
26181,1680,800,Neutron
26182,1680,864,Neutron
26183,1680,864,Neutron
26185,1680,856,Neutron
26186,1680,928,Neutron
26188,1680,736,Gamma
26189,1680,880,Neutron
26190,1680,928,Neutron
26191,1680,796,Neutron
26192,1680,808,Neutron
26193,1680,932,Neutron
26194,1680,824,Neutron
26195,1680,760,Neutron
26196,1680,656,Gamma
26197,1680,964,Neutron
26198,1680,752,Gamma
26199,1680,808,Neutron
26200,1680,856,Neutron
26201,1680,904,Neutron
26202,1680,800,Neutron
26203,1680,800,Neutron
26204,1680,736,Gamma
26205,1680,792,Neutron
26206,1680,804,Neutron
26207,1680,920,Neutron
26208,1680,844,Neutron
26209,1680,772,Neutron
26210,1680,724,Gamma
26211,1680,832,Neutron
26212,1680,640,Gamma
26213,1680,904,Neutron
26214,1680,952,Neutron
26215,1680,688,Gamma
26216,1680,856,Neutron
26217,1680,728,Gamma
26218,1680,760,Neutron
26219,1680,712,Gamma
26220,1680,780,Neutron
26221,1680,864,Neutron
26222,5200,2184,Gamma
26223,5200,2272,Gamma
26224,5200,3084,Neutron
26225,5200,2392,Neutron
26226,5200,2576,Neutron
26227,5200,2536,Neutron
26228,5200,2976,Neutron
26229,5200,2328,Gamma
26230,5200,2080,Gamma
26231,5200,2488,Neutron
26232,5200,2284,Gamma
26233,5200,3040,Neutron
26234,5200,2168,Gamma
26235,5200,2612,Neutron
26236,5200,2256,Gamma
26237,5200,2176,Gamma
26238,5200,3224,Neutron
26239,5200,2912,Neutron
26240,5200,2236,Gamma
26241,5200,3192,Neutron
26242,5200,3300,Neutron
26243,5200,2496,Neutron
26244,5200,2428,Neutron
26245,5200,2992,Neutron
26246,5200,3456,Neutron
26247,3872,1768,Neutron
26248,3872,2332,Neutron
26249,3872,1692,Gamma
26250,3872,1816,Neutron
26251,3872,1792,Neutron
26252,3872,2192,Neutron
26253,3872,1784,Neutron
26254,3872,2312,Neutron
26255,3872,1592,Gamma
26256,3872,1724,Gamma
26257,3872,2236,Neutron
26258,3872,1544,Gamma
26259,3872,1728,Gamma
26260,3872,2472,Neutron
26261,3872,1744,Neutron
26262,3872,2336,Neutron
26263,3872,1824,Neutron
26264,3872,1952,Neutron
26265,3872,2428,Neutron
26266,3872,1816,Neutron
26267,3872,1772,Neutron
26268,3872,1920,Neutron
26269,3872,1860,Neutron
26270,3872,2296,Neutron
26271,3872,1708,Gamma
26272,3872,1772,Neutron
26273,3872,1868,Neutron
26274,3872,1808,Neutron
26275,3872,2560,Neutron
26276,3872,1620,Gamma
26277,3872,1792,Neutron
26278,3872,1768,Neutron
26279,592,264,Gamma
26280,592,216,Gamma
26281,592,272,Neutron
26282,592,240,Gamma
26283,592,244,Gamma
26284,592,296,Neutron
26285,592,216,Gamma
26286,592,268,Neutron
26287,592,256,Gamma
26288,592,312,Neutron
26289,592,264,Gamma
26290,592,280,Neutron
26291,592,264,Gamma
26292,592,280,Neutron
26293,592,240,Gamma
26294,592,216,Gamma
26295,592,208,Gamma
26296,592,248,Gamma
26297,592,296,Neutron
26298,592,256,Gamma
26299,592,312,Neutron
26300,592,272,Neutron
26301,592,224,Gamma
26302,592,332,Neutron
26303,592,240,Gamma
26304,592,300,Neutron
26305,592,296,Neutron
26306,592,232,Gamma
26307,592,280,Neutron
26308,592,308,Neutron
26309,592,208,Gamma
26310,592,240,Gamma
26311,592,216,Gamma
26312,592,264,Gamma
26313,592,192,Gamma
26314,592,252,Gamma
26315,592,240,Gamma
26316,592,304,Neutron
26317,592,280,Neutron
26318,592,248,Gamma
26319,592,216,Gamma
26320,592,296,Neutron
26321,592,232,Gamma
26322,592,260,Gamma
26323,592,240,Gamma
26324,592,236,Gamma
26325,592,316,Neutron
26326,592,240,Gamma
26327,592,232,Gamma
26328,592,276,Neutron
26329,592,280,Neutron
26330,592,248,Gamma
26331,592,276,Neutron
26332,592,296,Neutron
26333,592,256,Gamma
26334,592,344,Neutron
26335,592,280,Neutron
26336,592,336,Neutron
26337,592,272,Neutron
26338,592,272,Neutron
26339,592,288,Neutron
26340,592,272,Neutron
26341,592,296,Neutron
26342,592,308,Neutron
26343,592,320,Neutron
26344,592,272,Neutron
26345,592,248,Gamma
26346,592,256,Gamma
26347,592,248,Gamma
26348,592,264,Gamma
26349,592,300,Neutron
26350,592,336,Neutron
26351,592,288,Neutron
26352,592,340,Neutron
26353,592,224,Gamma
26354,592,216,Gamma
26355,592,264,Gamma
26356,592,344,Neutron
26357,592,312,Neutron
26358,592,272,Neutron
26359,592,288,Neutron
26360,592,228,Gamma
26361,592,324,Neutron
26362,592,240,Gamma
26363,592,248,Gamma
26364,592,260,Gamma
26365,592,280,Neutron
26366,592,336,Neutron
26367,592,208,Gamma
26368,592,248,Gamma
26369,592,280,Neutron
26370,592,236,Gamma
26371,592,176,Gamma
26372,592,240,Gamma
26373,592,272,Neutron
26374,592,300,Neutron
26375,592,304,Neutron
26376,592,240,Gamma
26377,592,256,Gamma
26378,592,296,Neutron
26379,3256,1672,Neutron
26380,3256,1436,Gamma
26381,3256,1548,Neutron
26382,3256,1624,Neutron
26383,3256,1448,Gamma
26384,3256,1564,Neutron
26385,3256,1564,Neutron
26386,3256,1660,Neutron
26387,3256,1568,Neutron
26388,3256,1592,Neutron
26389,3256,1500,Neutron
26390,3256,1464,Gamma
26391,3256,1476,Neutron
26392,3256,2136,Neutron
26393,3256,1516,Neutron
26394,3256,1500,Neutron
26395,3256,1432,Gamma
26396,3256,1360,Gamma
26397,3256,1436,Gamma
26398,3256,1464,Gamma
26399,3256,1560,Neutron
26400,3256,1480,Neutron
26401,3256,1416,Gamma
26402,3256,1620,Neutron
26403,3256,1432,Gamma
26404,3256,1568,Neutron
26405,3256,1640,Neutron
26406,3256,1592,Neutron
26407,3256,1592,Neutron
26408,3256,1632,Neutron
26409,3256,1576,Neutron
26410,3256,1480,Neutron
26411,3256,1360,Gamma
26412,3256,1464,Gamma
26413,3256,1416,Gamma
26414,3256,1616,Neutron
26415,3256,1424,Gamma
26416,3256,2024,Neutron
26417,3256,1448,Gamma
26418,3256,1536,Neutron
26419,3256,1640,Neutron
26420,3256,1312,Gamma
26421,3256,2136,Neutron
26422,4936,2240,Neutron
26423,4936,3200,Neutron
26424,4936,1856,Gamma
26425,4936,2204,Gamma
26426,4936,2840,Neutron
26427,4936,3168,Neutron
26428,4936,1976,Gamma
26429,4936,2120,Gamma
26430,4936,3224,Neutron
26431,4936,2296,Neutron
26432,4936,2872,Neutron
26433,4936,2108,Gamma
26434,4936,2308,Neutron
26435,4936,3152,Neutron
26436,4936,2948,Neutron
26437,4936,2224,Neutron
26438,4936,2392,Neutron
26439,4936,2096,Gamma
26440,4936,2032,Gamma
26441,4936,3000,Neutron
26442,4936,2788,Neutron
26443,4936,2820,Neutron
26444,4936,2968,Neutron
26445,4936,2228,Neutron
26446,4936,3192,Neutron
26447,4936,2000,Gamma
26448,4936,2336,Neutron
26449,4936,2996,Neutron
26450,4936,2928,Neutron
26451,1168,492,Gamma
26452,1168,604,Neutron
26453,1168,536,Neutron
26454,1168,708,Neutron
26455,1168,672,Neutron
26456,1168,656,Neutron
26457,1168,536,Neutron
26458,1168,540,Neutron
26459,1168,556,Neutron
26460,1168,672,Neutron
26461,1168,548,Neutron
26462,1168,624,Neutron
26463,1168,688,Neutron
26464,1168,632,Neutron
26465,1168,672,Neutron
26466,1168,644,Neutron
26467,1168,536,Neutron
26468,1168,576,Neutron
26469,1168,672,Neutron
26470,1168,512,Gamma
26471,1168,560,Neutron
26472,1168,700,Neutron
26473,1168,496,Gamma
26474,1168,608,Neutron
26475,1168,552,Neutron
26476,1168,552,Neutron
26477,1168,728,Neutron
26478,1168,624,Neutron
26479,1168,644,Neutron
26480,1168,496,Gamma
26481,1168,516,Gamma
26482,1168,552,Neutron
26483,1168,632,Neutron
26484,1168,616,Neutron
26485,1168,536,Neutron
26486,1168,536,Neutron
26487,1168,576,Neutron
26488,1168,544,Neutron
26489,1168,600,Neutron
26490,1168,608,Neutron
26491,1168,592,Neutron
26492,1168,496,Gamma
26493,1168,508,Gamma
26494,1168,656,Neutron
26495,1168,568,Neutron
26496,1168,592,Neutron
26497,1168,488,Gamma
26498,1168,476,Gamma
26499,1168,664,Neutron
26500,1168,672,Neutron
26501,1168,464,Gamma
26502,1168,504,Gamma
26503,1168,560,Neutron
26504,1168,616,Neutron
26505,1168,496,Gamma
26506,1168,640,Neutron
26507,1168,760,Neutron
26508,1168,488,Gamma
26509,1168,536,Neutron
26510,1168,468,Gamma
26511,1168,592,Neutron
26512,1168,600,Neutron
26513,1168,664,Neutron
26514,1168,584,Neutron
26515,1168,452,Gamma
26516,1168,596,Neutron
26517,1168,600,Neutron
26518,1168,560,Neutron
26519,1168,472,Gamma
26520,1168,632,Neutron
26521,1168,592,Neutron
26522,1168,472,Gamma
26523,1168,512,Gamma
26524,1168,648,Neutron
26525,1168,668,Neutron
26526,1168,616,Neutron
26527,1168,596,Neutron
26528,1168,440,Gamma
26529,1168,580,Neutron
26530,1168,648,Neutron
26531,1168,660,Neutron
26532,1168,604,Neutron
26533,1168,664,Neutron
26534,1168,608,Neutron
26535,1168,640,Neutron
26536,1168,632,Neutron
26537,1168,616,Neutron
26538,1168,472,Gamma
26539,1168,552,Neutron
26540,1168,592,Neutron
26541,1168,628,Neutron
26542,1168,580,Neutron
26543,1168,632,Neutron
26544,1168,616,Neutron
26545,1168,608,Neutron
26546,1168,640,Neutron
26547,1168,552,Neutron
26548,1168,548,Neutron
26549,1168,584,Neutron
26550,1168,648,Neutron
26551,1168,580,Neutron
26552,1168,608,Neutron
26553,1168,680,Neutron
26554,1168,536,Neutron
26555,1168,464,Gamma
26556,1168,568,Neutron
26557,1168,448,Gamma
26558,1168,552,Neutron
26559,1168,652,Neutron
26560,1168,608,Neutron
26561,1168,540,Neutron
26562,1168,596,Neutron
26563,1168,540,Neutron
26564,1168,528,Neutron
26565,1168,696,Neutron
26566,1168,612,Neutron
26567,1168,584,Neutron
26568,1168,600,Neutron
26569,1168,716,Neutron
26570,1168,728,Neutron
26571,1168,596,Neutron
26572,1168,464,Gamma
26573,1168,476,Gamma
26574,1168,484,Gamma
26575,1168,488,Gamma
26576,1168,724,Neutron
26577,1168,736,Neutron
26578,1168,728,Neutron
26579,1168,600,Neutron
26580,1168,608,Neutron
26581,1168,696,Neutron
26582,1168,428,Gamma
26583,1168,480,Gamma
26584,1168,624,Neutron
26585,1168,520,Gamma
26586,1168,624,Neutron
26587,1168,732,Neutron
26588,1168,592,Neutron
26589,1168,504,Gamma
26590,1168,584,Neutron
26591,1168,552,Neutron
26592,1168,576,Neutron
26593,1168,540,Neutron
26594,1168,384,Gamma
26595,1168,616,Neutron
26596,1168,456,Gamma
26597,1168,600,Neutron
26598,1168,876,Neutron
26599,1168,472,Gamma
26600,1168,528,Neutron
26601,1168,520,Gamma
26602,1168,624,Neutron
26603,1168,688,Neutron
26604,1168,564,Neutron
26605,1168,668,Neutron
26606,1168,516,Gamma
26607,1168,584,Neutron
26608,1168,632,Neutron
26609,1168,668,Neutron
26610,1168,608,Neutron
26611,1168,440,Gamma
26612,1168,548,Neutron
26613,1168,480,Gamma
26614,1168,684,Neutron
26615,1168,576,Neutron
26616,1168,620,Neutron
26617,1168,576,Neutron
26618,1168,536,Neutron
26619,1168,420,Gamma
26620,1168,560,Neutron
26621,1168,800,Neutron
26622,1168,664,Neutron
26623,1168,504,Gamma
26624,1168,624,Neutron
26625,1168,492,Gamma
26626,1168,600,Neutron
26627,1168,696,Neutron
26628,1168,520,Gamma
26629,1168,548,Neutron
26630,1168,592,Neutron
26631,1168,540,Neutron
26632,1168,600,Neutron
26633,1168,464,Gamma
26634,1168,632,Neutron
26635,1168,532,Neutron
26636,1168,560,Neutron
26637,1168,568,Neutron
26638,1168,520,Gamma
26639,1168,548,Neutron
26640,1168,696,Neutron
26641,1168,456,Gamma
26642,1168,512,Gamma
26643,1168,704,Neutron
26644,1168,624,Neutron
26645,1168,656,Neutron
26646,1168,520,Gamma
26647,1168,480,Gamma
26648,1168,512,Gamma
26649,1168,512,Gamma
26650,1168,632,Neutron
26651,1168,560,Neutron
26652,1168,592,Neutron
26653,1168,584,Neutron
26654,1168,504,Gamma
26655,1168,608,Neutron
26656,1168,560,Neutron
26657,1168,564,Neutron
26658,1168,660,Neutron
26659,1168,732,Neutron
26660,1168,452,Gamma
26661,1168,560,Neutron
26662,1168,480,Gamma
26663,1168,560,Neutron
26664,1168,576,Neutron
26665,1168,660,Neutron
26666,1168,552,Neutron
26667,1168,688,Neutron
26668,6224,3904,Neutron
26669,6224,3848,Neutron
26670,6224,2768,Gamma
26671,6224,3976,Neutron
26672,6224,3036,Neutron
26673,6224,2656,Gamma
26674,6224,3888,Neutron
26675,6224,3568,Neutron
26676,6224,2720,Gamma
26677,6224,3632,Neutron
26678,6224,2672,Gamma
26679,6224,2800,Gamma
26680,6224,2984,Neutron
26681,6224,3844,Neutron
26682,6224,2756,Gamma
26683,6224,2808,Neutron
26684,6224,2896,Neutron
26685,6224,2596,Gamma
26686,6224,2864,Neutron
26687,6224,3752,Neutron
26688,6224,2932,Neutron
26689,5680,2708,Neutron
26690,5680,2576,Neutron
26691,5680,2648,Neutron
26693,5680,3148,Neutron
26694,5680,3432,Neutron
26695,5680,3176,Neutron
26696,5680,2636,Neutron
26697,5680,3728,Neutron
26698,5680,3728,Neutron
26699,5680,3720,Neutron
26700,5680,2472,Gamma
26701,5680,2472,Gamma
26702,5680,3648,Neutron
26703,5680,2772,Neutron
26704,5680,3528,Neutron
26705,5680,2608,Neutron
26706,5680,3168,Neutron
26707,5680,2452,Gamma
26708,5680,2428,Gamma
26709,5680,2464,Gamma
26710,5680,2696,Neutron
26711,5680,2644,Neutron
26712,5680,2736,Neutron
26713,5680,2408,Gamma
26714,5680,3464,Neutron
26715,5680,2692,Neutron
26716,5680,2512,Gamma
26717,5680,3464,Neutron
26718,5680,3360,Neutron
26719,5680,3536,Neutron
26720,3856,1816,Neutron
26721,3856,2304,Neutron
26722,3856,1720,Gamma
26723,3856,2256,Neutron
26724,3856,1624,Gamma
26725,3856,1784,Neutron
26726,3856,2536,Neutron
26727,3856,1952,Neutron
26728,3856,1992,Neutron
26729,3856,1604,Gamma
26730,3856,2144,Neutron
26731,3856,1812,Neutron
26732,3856,1712,Gamma
26733,3856,2384,Neutron
26734,3856,1640,Gamma
26735,3856,1704,Gamma
26736,3856,2536,Neutron
26737,3856,1776,Neutron
26738,3856,2672,Neutron
26739,3856,2348,Neutron
26740,3856,1952,Neutron
26741,3856,2548,Neutron
26742,3856,1760,Neutron
26743,3856,1656,Gamma
26744,3856,1904,Neutron
26745,3856,1556,Gamma
26746,3856,2208,Neutron
26747,3856,1536,Gamma
26748,3856,1808,Neutron
26749,3856,2344,Neutron
26750,3856,1584,Gamma
26751,3856,1912,Neutron
26752,3768,2432,Neutron
26753,3768,1744,Neutron
26754,3768,1640,Gamma
26755,3768,2424,Neutron
26756,3768,1836,Neutron
26757,3768,1768,Neutron
26758,3768,1916,Neutron
26759,3768,1768,Neutron
26760,3768,2200,Neutron
26761,3768,2268,Neutron
26762,3768,1784,Neutron
26763,3768,1640,Gamma
26764,3768,1608,Gamma
26765,3768,1832,Neutron
26766,3768,2464,Neutron
26767,3768,1808,Neutron
26768,3768,1840,Neutron
26769,3768,1676,Gamma
26770,3768,1736,Neutron
26771,3768,2072,Neutron
26772,3768,2384,Neutron
26773,3768,1776,Neutron
26774,3768,1808,Neutron
26775,3768,1828,Neutron
26776,3768,1640,Gamma
26777,3768,2280,Neutron
26778,3768,2248,Neutron
26779,3768,1464,Gamma
26780,3768,1880,Neutron
26781,3768,2440,Neutron
26782,3768,1880,Neutron
26783,3768,2128,Neutron
26784,3768,1560,Gamma
26785,3768,1736,Neutron
26786,3768,1928,Neutron
26787,3768,1776,Neutron
26788,3768,2152,Neutron
26789,3768,1740,Neutron
26790,3768,2488,Neutron
26791,3768,2432,Neutron
26792,3768,1668,Gamma
26793,3768,1880,Neutron
26794,3768,1448,Gamma
26795,3768,1708,Neutron
26796,3768,2296,Neutron
26797,3768,1584,Gamma
26798,3768,1568,Gamma
26799,3768,1904,Neutron
26800,3768,2328,Neutron
26801,3768,1476,Gamma
26802,3768,1528,Gamma
26803,3768,1824,Neutron
26804,3768,1488,Gamma
26805,3768,1608,Gamma
26806,3768,2372,Neutron
26807,3768,1912,Neutron
26808,3768,2504,Neutron
26809,3768,2408,Neutron
26810,3768,1992,Neutron
26811,3768,1568,Gamma
26812,2576,1256,Neutron
26813,2576,1200,Neutron
26814,2576,1264,Neutron
26815,2576,1248,Neutron
26816,2576,1484,Neutron
26817,2576,1332,Neutron
26818,2576,1344,Neutron
26819,2576,1264,Neutron
26820,2576,1120,Gamma
26821,2576,1276,Neutron
26822,2576,1168,Neutron
26823,2576,1320,Neutron
26824,2576,1236,Neutron
26825,2576,1064,Gamma
26826,2576,1032,Gamma
26827,2576,1296,Neutron
26828,2576,1680,Neutron
26829,2576,1312,Neutron
26830,2576,1136,Gamma
26831,2576,1080,Gamma
26832,2576,1356,Neutron
26833,2576,1168,Neutron
26834,2576,1184,Neutron
26835,2576,1488,Neutron
26836,2576,1384,Neutron
26837,2576,1328,Neutron
26838,2576,1372,Neutron
26839,2576,1304,Neutron
26840,2576,1128,Gamma
26841,2576,1212,Neutron
26842,2576,1300,Neutron
26843,2576,1236,Neutron
26844,2576,1264,Neutron
26845,2576,1148,Gamma
26846,2576,1232,Neutron
26847,2576,1296,Neutron
26848,2576,1396,Neutron
26849,2576,1184,Neutron
26850,2576,1312,Neutron
26851,2576,1092,Gamma
26852,2576,1216,Neutron
26853,2576,1208,Neutron
26854,2576,1352,Neutron
26855,2576,1256,Neutron
26856,2576,1432,Neutron
26857,2576,1088,Gamma
26858,2576,1112,Gamma
26859,2576,1068,Gamma
26860,2576,1156,Gamma
26861,2576,1192,Neutron
26862,2576,1052,Gamma
26863,2576,1392,Neutron
26864,2576,1304,Neutron
26865,2576,1280,Neutron
26866,2576,1272,Neutron
26867,2576,1176,Neutron
26868,2576,1148,Gamma
26869,2576,1132,Gamma
26870,2576,1296,Neutron
26871,2576,1192,Neutron
26872,2576,1112,Gamma
26873,2576,1312,Neutron
26874,2576,1268,Neutron
26875,2576,1120,Gamma
26876,2576,1032,Gamma
26877,2576,1428,Neutron
26878,4072,2376,Neutron
26879,4072,2620,Neutron
26880,4072,2472,Neutron
26881,4072,2040,Neutron
26882,4072,2064,Neutron
26883,4072,1952,Neutron
26884,4072,1832,Gamma
26885,4072,2560,Neutron
26886,4072,1960,Neutron
26887,4072,2424,Neutron
26888,4072,1892,Neutron
26889,4072,2304,Neutron
26890,4072,1960,Neutron
26891,4072,2048,Neutron
26892,4072,2144,Neutron
26893,4072,2500,Neutron
26894,4072,2112,Neutron
26895,4072,1800,Gamma
26896,4072,1780,Gamma
26897,4072,1748,Gamma
26898,4072,1848,Neutron
26899,4072,2592,Neutron
26900,4072,2416,Neutron
26901,4072,2012,Neutron
26902,4072,1740,Gamma
26903,4072,1896,Neutron
26904,4072,2464,Neutron
26905,4072,1848,Neutron
26906,8264,4828,Neutron
26907,8264,3576,Gamma
26908,8264,4972,Neutron
26909,8264,4608,Neutron
26910,8264,4856,Neutron
26911,8264,4736,Neutron
26912,8264,3448,Gamma
26913,8264,3576,Gamma
26914,8264,5156,Neutron
26915,8264,3656,Gamma
26916,8264,3448,Gamma
26917,8264,4372,Neutron
26918,8264,3904,Neutron
26919,8264,4568,Neutron
26920,8264,4832,Neutron
26921,8264,3600,Gamma
26922,8264,4452,Neutron
26923,1712,1232,Neutron
26924,1712,832,Neutron
26925,1712,888,Neutron
26926,1712,776,Neutron
26927,1712,772,Neutron
26928,1712,744,Gamma
26929,1712,888,Neutron
26930,1712,744,Gamma
26931,1712,808,Neutron
26932,1712,792,Neutron
26933,1712,760,Gamma
26934,1712,784,Neutron
26935,1712,720,Gamma
26936,1712,824,Neutron
26937,1712,696,Gamma
26938,1712,800,Neutron
26939,1712,816,Neutron
26940,1712,612,Gamma
26941,1712,824,Neutron
26942,1712,808,Neutron
26943,1712,752,Gamma
26944,1712,936,Neutron
26945,1712,1056,Neutron
26946,1712,760,Gamma
26947,1712,768,Gamma
26948,1712,696,Gamma
26949,1712,872,Neutron
26950,1712,912,Neutron
26951,1712,940,Neutron
26952,1712,804,Neutron
26953,1712,648,Gamma
26954,1712,888,Neutron
26955,1712,736,Gamma
26956,1712,1012,Neutron
26957,1712,984,Neutron
26958,1712,784,Neutron
26959,1712,828,Neutron
26960,1712,776,Neutron
26961,1712,816,Neutron
26962,1712,712,Gamma
26963,1712,920,Neutron
26964,1712,820,Neutron
26965,1712,816,Neutron
26966,1712,832,Neutron
26967,1712,960,Neutron
26968,1712,920,Neutron
26969,1712,776,Neutron
26970,1712,824,Neutron
26971,1712,736,Gamma
26972,1712,952,Neutron
26973,1712,920,Neutron
26974,1712,904,Neutron
26975,1712,768,Gamma
26976,1712,816,Neutron
26977,1712,988,Neutron
26978,1712,792,Neutron
26979,1712,784,Neutron
26980,1712,748,Gamma
26981,1712,800,Neutron
26982,1712,912,Neutron
26983,1712,816,Neutron
26984,1712,668,Gamma
26985,1712,748,Gamma
26986,1712,712,Gamma
26987,1712,820,Neutron
26988,1712,680,Gamma
26989,1712,864,Neutron
26990,1712,824,Neutron
26991,1712,892,Neutron
26992,1712,808,Neutron
26993,1712,744,Gamma
26994,1712,712,Gamma
26995,1712,800,Neutron
26996,1712,912,Neutron
26997,1712,688,Gamma
26998,1712,1012,Neutron
26999,1712,916,Neutron
27000,1712,880,Neutron
27001,1712,880,Neutron
27002,1712,832,Neutron
27003,1712,832,Neutron
27004,1712,964,Neutron
27005,1712,760,Gamma
27006,1712,760,Gamma
27007,1712,1004,Neutron
27008,1712,804,Neutron
27009,1712,968,Neutron
27010,1712,1000,Neutron
27011,1712,720,Gamma
27012,1712,792,Neutron
27013,1712,776,Neutron
27014,1712,848,Neutron
27015,1712,848,Neutron
27016,1712,704,Gamma
27017,1712,808,Neutron
27018,1712,808,Neutron
27019,1712,792,Neutron
27020,1712,952,Neutron
27021,1712,760,Gamma
27022,1712,800,Neutron
27023,15152,7848,Neutron
27024,4880,2432,Neutron
27025,4880,2312,Neutron
27026,4880,2104,Gamma
27027,4880,2952,Neutron
27028,4880,2984,Neutron
